Timestamp,Text,url
4:24,and crude illusion here can y'all come up please visit the table,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
4:32,foreign,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
4:47,all here have a seat,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
4:52,don't worry this is not a this is not Congress we're not trying to put you under oath to get testimony,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
4:57,although I'm sure many of you would give a lot of interesting information if you,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:03,were put under oath and required to get testimony um I appreciate everyone being here,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:10,today ladies gentlemen if you could take your conversations outside if you're going to talk while we're doing this uh,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:17,I appreciate y'all giving me the opportunity to honor you all today um I've worked with some of you already,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:23,with the Mardi Gras Shenanigans this year and we're trying to address the Mardi Gras again Shenanigans in future,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:29,years because I want to begin by saying as I think Mr Stanton covered in the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:34,Gambit the way that y'all are treated is the post the traditional cruises really,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:39,foreign I can use on the mic that won't get,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:45,bleeped out so you can insert whatever explicative that you know that I want to say but I cannot I want to give some,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:53,brief kind of overview and then I'm going to let you all talk but I'll start recruitive found it if I'm incorrect,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
5:59,because this is all my information I have when I turn it over you can be like oh your data is completely wrong and,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:04,feel free to correct me but crudibu was founded in 1987 matches of the crew of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:09,clones it's New Orleans Premier satirical parade it was an honor in,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:15,honor of the reign of King August Lynn renowned scribe of the Thomas Picayune crude of who created it's wildly popular,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:21,newspaper Scandal sheet lemon de merday off described as 16 pages of pure libel,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:28,has never been translated to the contest they're neither printable nor fit or refined discourse in 2006 it was the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:35,first Mardi Gras parade post Katrina and the worldwide Spotlight shown on crudibu media from over 80 countries covered the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:42,parade which marched with a highly appropriate theme of CES La Vie past,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:47,these past themes include unnaturally New Orleans sold down the river backs to,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:53,confused and crass Menagerie next up we have chewbaccus which was founded in the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
6:59,fall of 2010 fittingly at the Saturn bar anyone can join for a small fee it,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:05,kicked off the 2012 season with the gorilla Market campaign centered on the elaborate Bigfoot hoax by a fake,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:11,organization the New Orleans Bigfoot society nobs and I claimed a Sasquatch,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:17,led to New Orleans City Park in late November 2012 the crew was responsible for a prank website that quickly drew,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:24,the ire of NASA by announcing the Curiosity Rover had low credit Mardi Gras bees on Mars and the famous,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:30,marketing Faith was in fact a Wookie Temple initially rolled on Bacchus Sunday on the Uptown road but moved to,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:37,fallbird marigny by water in 2013. previous themes The Cult of the Sacred,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:42,drunken Wookiee space forest and get on board of the mothership for crude,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:48,delusion found in 2010 one of the city's newest satirical parade slogan,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
7:53,organization is delusion keeps the theme a secret until the day of the actual parade and is defined by its lack of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:01,definition so with that I turned the table the mic over to you guys to talk about what's going on this year,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:07,obviously crew delusion is going to tell us nothing until the day of their parade but everyone else I'd love to hear from,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:13,you all before we move forward whichever order you want to go thank you my name is Sebastian,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:20,bugasthausen I'm the captain of crudavu and first I'd like to uh thank you for the recognition,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:26,that we're receiving today as you mentioned this has been a very challenging year for us working with the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:32,city but regardless we're looking forward to having a very fun and satirical parade much of our content,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:39,is probably not appropriate to discuss here in front of the city council but um I do hope that you have a chance to come,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:45,out and see us um we've had a number of um fantastic royalty over the years we,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:51,tend to honor um local notoriety who we feel haven't received enough recognition for their,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
8:57,support of our community um people like um Dr John Oscar Musa Danny Barker,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
9:06,Ernie Cato Irma Thomas um the list goes on and on this year we have the founder and editor of offbeat,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
9:14,magazine Jan Ramsey as our Queen and we're extraordinarily honored to braid her down through the Maroney and the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
9:20,French Quarter on Saturday night um and we look forward to working with the city council in the future to get,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
9:26,the downtown marching Crews more solidified into the city's Carnival season thank you,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
9:34,who's next hi my name is seminette berry I'm one of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
9:41,the three overlords of The Intergalactic crew of chewbaccus sitting next to me is Richard Riggs and Ariana gamble the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
9:48,other two overlords we are honored to be here today our parade last Saturday night had a theme of Let The Wookie win,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
9:55,it was a very lucky thing for us um given that last year our Parade route,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:02,was cut in half two days before our event we really wanted some good luck,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:07,going into this year and um that that happened in Spades uh,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:13,largely in part uh with the how with the help of uh councilman Freddie King's,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:19,office we really appreciate all of the the work that you all have helped us with and Sergeant Fiore's excellent,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:25,advice throughout the year um we uh we believe in sustainability and accessibility we want everyone to be,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:33,able to be a part of Mardi Gras everybody from the artists the Sci-Fi nerds um you know everybody who wants to be,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:40,weird and wild and wonderful and our membership has grown uh quite a bit over the past few years uh this year it's uh,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:48,somewhere between 2500 and 3 000. so uh we're we're very proud to to be part of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
10:55,of Carnival history hi I'm LJ I'm one of the three special,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:03,assistants to our captain uh Oscar Diggs um our crew is a little different than,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:08,than most other Crews and that uh when we appoint a ruler they become in charge,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:14,of not only our Mardi Gras crew but with all due respect the City of New Orleans and the entire universe,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:22,um our our problems this year have been very well articulated to uh councilman,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:27,King and to uh the mayor's office and so rather than digress into uh into that,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:34,I've been asked by uh uh uh uh Oscar to to please read our our um our founding,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:42,document because really we are we're a carnival organization that is wrapped around uh what the time Spokane called a,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:49,heady self-made philosophy so um foreign,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
11:55,[Laughter] this is the proclamation of of Mr Benny,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:02,Jones that we'll give to you after,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:11,and this is our foundational document called the Declaration of Depends,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:17,okay,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:28,crude illusion the Declaration of Depends when in the course of shared,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:34,Consciousness it becomes imperative to lift the curtain masking the coercive lie that separates and pits one against,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:41,the other for the benefit of a few and to embrace the natural tendency towards,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:46,equilibrium and the dependent station to which the laws of thermodynamics draws a,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:51,decent respect to the makers of History requires a declaration of the causes which impel a new reality to be embraced,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
12:58,for it is the fate of all to wear once again the diapers of our infancy,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:04,these truths are self-emphasis that the totality of Consciousness is becoming more perfect that only the Creator can,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:11,make something out of nothing and that this potentially finite Universe provides us with certain inalienable,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:16,laws and because it is true that to maintain life liberty and the pursuit of happiness more must be consumed than is,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:23,produced the motive of a prophet must be rejected in favor of the motive of limited sustainability if none are to,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:29,needlessly suffer and all are to share in a glorious interdependent future,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:35,that whenever any form of government becomes destructive to these ends and forges a history of abuses and use of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:41,patients pursuing invariably the same object of narrowly distributed resources amongst a privileged few,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:47,a duty arises to throw off such government and Consciousness dictates that a new form of management be,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:53,instituted founded on the principles of limited sustainability absolute benevolence and heartfelt empathy,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
13:59,organizing to its powers in such form that shall seem most likely to affect the safety freedom and happiness of all,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:07,whereas to this affect an end crude illusion operates as a dictablanga that appoints a benevolent ruler Embraces,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:14,transparency and has a safe word and whereas we want freedom and an end to the robbery by those who govern us,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:20,and we want food shelter clothing education Justice and peace for all so,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:26,that imprisonment and military service shall be rendered unnecessary and whereas by establishing a foundation,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:32,and embracing the forms and traditions of New Orleans satirical parading Crews our mission is to save the universe,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:38,beginning at its Center and whereas the sun shall set in the auspicious night of January 30th 2010,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:45,and Harry Julius Shear then appointed to the benevolent offices of La kingat,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:50,large and captain of New Orleans hereby accepts these positions to wear our crown and to rule benevolently in order,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
14:56,to fulfill our mission he shall be paraded through the streets to such effect binding such acceptance as,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:02,evidenced by the signature below and giving notice to the World At Large that where it is the tradition of the City of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:08,New Orleans center of the universe to be given to the Lord of miserable each Carnival day crude illusion shall rule,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:15,on all other days signed this 28th of January 2010 in the state of Louisiana Parish of Orleans and,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:22,it Bears our motto that you articulated organization is delusion,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:28,thank you for your patience thank you very much for sharing that what council members like to speak on this style of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:33,councilmember Harris so until I uh came here I was a proud,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:41,member of chewbaccus I was a walking Wonder Woman very proud of that fact and,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:46,I am a as council president knows a science fiction geek and nerd and so you are one,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
15:54,of my favorite parades I love all the creativity and I'm sorry that I did not get to walk these past two years but I,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:00,will plan for it in the future to everyone else um you know it's it's just a joy to see,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:05,you I'm sorry about the routes being cut I can tell you that um my husband uh has,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:11,some bars on Frenchman and he is very very very upset about this um but cannot speak out about it but,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:17,thank you for speaking out and hopefully we will get you into uh the traditional,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:23,routes again next year thank you foreign thank you all for showing up and I just,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:28,want to let you know uh that our office we're definitely in favor of you all getting your your route your original,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:35,routes back um work toward that goal for next year but uh just want to let you know that,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:43,if it was our call you would have your original Prospect so thank you for,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:48,showing up thank you for your body works thank you good Mr Mr I'm sorry councilman Thomas,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
16:57,uh first of all uh thank you as a former Grand Marshal of parades and king of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:03,Social and pleasure clubs uh you know when I think about,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:09,organizations like you guys you know as important as New Orleans is to this,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:14,little gloriously grimy place that attracts people from all over the world uh they're coming because of our culture,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:22,uh they come here because of our celebration they call me because of our rituals,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:29,so when we band together whether it's in small groups whether it's in clubs whether it's in,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:35,Cruise when we band together collectively whether it's political bodies or the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:41,community the only thing that holds us together is who is like Monty used to say who he is,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:48,and and we our culture we differ you know we talk different,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
17:53,we dance different and we celebrate different so on behalf of any and everybody in my ancestor line,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:01,from nine World Hunters real wild west Urban group I appreciate you guys,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:07,keeping the spirit of my ancestors and my relatives alive because the only way we can ever be I,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:13,think who God wants us to be is to do what you guys to do and that is celebrate our Essence thank you,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:21,Joshua sorry sorry for running late um I I just,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:26,don't want to Echo what everybody else has said which is I know the importance of sure that everybody has their full,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:32,and extended amounts that's I think where everybody wants to be in the city right now,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:38,um and I as I was coming down I heard the discussion and and I want you all to,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:44,know and all the Caruso how much of importance it is to all of us not only you know I will just say,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:50,um there's only like two parades that really either start or have a significant impact in the district day,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
18:56,that's towed and Endymion and if you tell the people in Mid-City that you're moving and Demian somewhere else it is,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:02,it is hurtful to the residents first and foremost and also to the businesses that surround that area I see all of you all,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:09,nodding your head and it's true for all brains so I want you to know as somebody who has seen it and has been affected by,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:16,it both as a resident and now as an elected official we understand the importance to you all too thank you all,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:22,very much thank you you in closing a couple of things first off obviously you,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:29,know um I have not had the fortune due to a tremendous amount of Life interfering of,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:37,seeing Chewbacca's in a couple of years but it's very close to my heart as many of you know who've seen my office there,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:43,is quite a bit of Star Wars stuff in there and it's been very formative in my life but I wanna,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:48,speak not just a Chewbacca because obviously I'm somewhat biased but to delusion to view,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
19:55,it was funny so like when I was I was a senator for 10 years and my wife said,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:00,the highlight of my career was one that it was when Al Madrigal made fun of me on The Daily,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:07,Show about chicken boxing it was like that I mean she literally thought that was what made me and I said listen I'll,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:14,know I've made it when one of these Crews makes fun of me on a float and I'm sure I'm inviting awful things to happen,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:20,to me but I will tell you as many politicians as will walk away from the,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:27,stands or walk away from a route when satire is put upon them what I often,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:33,tell them is you know you're making an impact when you're worthy of satire because at the end of the day if you're,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:41,not being made fun of you're obviously not doing enough so like I said I know I'm inviting some horrific probably,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:46,phallic symbols on upload at some point but I welcome it um that all being said I will say I look,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:53,forward to working with all three of you in resolving the issue that there are,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
20:59,inclusive annual parades that are in this city that are not for people who,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
21:06,live in the city you are part of the Mardi Gras experience um you know you're part of the experience when you're in the Arthur,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
21:12,Hardy Mardi Gras guide but I think for a lot of people they don't realize you are,https://www.youtube.com/watch?v=Bl-Tv5yuUTw&ab_channel=NewOrleansCityCouncil
